material_id,structure_type,band_gap,density,volume,nsites,avg_atomic_volume,dopant_count,volume_per_site,structural_factor,doping_structural_coupling,density_volume_ratio,compactness,coordination_factor,dimensional_factor,confinement_parameter,Zn_fraction,O_fraction,Zn_O_ratio,avg_electronegativity,electronegativity_difference,avg_atomic_radius,avg_valence_electrons,ionic_radius_mismatch,is_mg,mg_lattice_strain,mg_electronegativity_diff,mg_size_mismatch,mg_bond_energy_diff,dataset_split
mp-aaaaavrk,Bulk ZnO,3.854,3.460864827782719,1055.7821199570274,84,12.568834761393182,2,12.568834761393182,0,0.0,0.0032780104553424183,0.07956187021183782,8.249377638829344,55.04545240360968,0.07956186388174714,0.14285714285714285,0.5714285714285714,0.25,2.647142857142857,2.51,0.9357142857142855,4.571428571428571,0.4734055491205218,0,0.0,0.0,0.0,0.0,Test
mp-aaaaavwb,2D ZnO,0.11750000000000016,6.030387690333555,179.73505159876666,9,19.970561288751853,2,19.970561288751853,1,0.0,0.03355153953940799,0.050073705267524776,1.5947707045729405,41.540441473999316,0.05007370276014894,0.3333333333333333,0.2222222222222222,1.5,1.9966666666666666,2.55,1.3166666666666667,3.5555555555555554,0.3982818410769702,0,0.0,0.0,0.0,0.0,Training
mp-aaaaavwk,Bulk ZnO,2.1295999999999995,4.891115541964723,1037.0451968671696,80,12.96306496083962,2,12.96306496083962,0,0.0,0.004716395733513246,0.07714225015618759,7.903584342613454,55.85615368153936,0.07714224420526129,0.15,0.6,0.25,2.6715,2.44,0.9725,4.8,0.4884251115748915,0,0.0,0.0,0.0,0.0,Training
mp-aaaaawbd,Bulk ZnO,2.7708,3.9888731271441067,1135.569942764016,84,13.518689794809715,2,13.518689794809715,0,0.0,0.0035126617717928083,0.07397166553699117,8.051460311591788,59.205360702576236,0.07397166006518427,0.14285714285714285,0.5714285714285714,0.25,2.6457142857142855,2.51,0.9571428571428571,4.571428571428571,0.4692599976789871,0,0.0,0.0,0.0,0.0,Training
mp-aaaaawbx,Bulk ZnO,4.3704,4.252485702424703,233.29814765705282,23,10.143397724219687,2,10.143397724219687,0,0.0,0.018227687382566953,0.09858629496625876,3.736148007608667,28.846473851409886,0.09858628524700218,0.17391304347826086,0.5217391304347826,0.3333333333333333,2.7247826086956524,1.79,0.8195652173913044,4.521739130434782,0.3431093694854196,0,0.0,0.0,0.0,0.0,Test
mp-aaaaawkm,2D ZnO,0.2667999999999999,6.008713917558064,230.9129718435793,16,14.432060740223706,2,14.432060740223706,1,0.0,0.026021552057406173,0.06929017400909993,2.607977693225091,36.36651423993847,0.06929016920797204,0.125,0.5,0.25,2.66,1.79,1.0250000000000001,4.25,0.4280470432870029,0,0.0,0.0,0.0,0.0,Training
mp-aaaaawvu,Bulk ZnO,4.755800000000001,2.947083801464555,823.3097190915663,64,12.864214360805724,1,12.864214360805724,0,0.0,0.0035795566760906754,0.07773502306108704,6.82850387037827,51.4568574432229,0.07773501701835371,0.0625,0.6875,0.09090909090909091,3.015625,1.79,0.746875,5.5,0.30993425538339636,0,0.0,0.0,0.0,0.0,Training
mp-aaaaawxn,Bulk ZnO,1.8965,4.934262218157871,638.1534528313555,52,12.272181785218375,1,12.272181785218375,0,0.0,0.007732093583863827,0.08148510326048806,6.039879893379764,45.80605543181701,0.08148509662066655,0.23076923076923078,0.6153846153846154,0.375,2.8330769230769235,1.79,0.8576923076923078,4.923076923076923,0.3865876603090077,0,0.0,0.0,0.0,0.0,Training
mp-aaaaawyx,Bulk ZnO,5.037800000000001,4.375002256289652,643.2640371692858,68,9.459765252489497,2,9.459765252489497,0,0.0,0.0068012542338633745,0.10571086843162764,7.877332101793723,38.61149910576421,0.10571085725684112,0.058823529411764705,0.5882352941176471,0.09999999999999999,2.7876470588235294,2.3,0.7911764705882354,4.647058823529411,0.41312473551793266,0,0.0,0.0,0.0,0.0,Training
mp-aaaaawyy,Bulk ZnO,5.0939,4.6471941522395115,626.5739334245163,68,9.214322550360535,2,9.214322550360535,0,0.0,0.007416832881700722,0.1085266979242953,7.9466631630168765,37.60968664839115,0.10852668614625242,0.058823529411764705,0.5882352941176471,0.09999999999999999,2.7852941176470587,2.34,0.7852941176470589,4.647058823529411,0.3923477953195842,0,0.0,0.0,0.0,0.0,Training
mp-aaaaawze,Bulk ZnO,2.405,3.6264810648887424,1501.5678611108845,112,13.406855902775755,3,13.406855902775755,0,0.0,0.0024151296513537607,0.07458870351496506,9.780694664810913,64.624860081974,0.07458869795149078,0.07142857142857142,0.6428571428571429,0.11111111111111109,2.826428571428572,2.49,0.8642857142857143,5.0,0.48175509559579544,0,0.0,0.0,0.0,0.0,Training
mp-aaaaawzj,Bulk ZnO,2.3462000000000005,3.936787492561613,1550.942424880965,112,13.847700222151474,3,13.847700222151474,0,0.0,0.0025383195593890353,0.07221415714938355,9.675783242105634,66.74985513407198,0.07221415193449944,0.07142857142857142,0.6428571428571429,0.11111111111111109,2.8221428571428575,2.55,0.875,5.0,0.5100734526645235,0,0.0,0.0,0.0,0.0,Training
mp-aaaaaxhj,Bulk ZnO,2.9793,4.137949593861283,876.4019436358253,52,16.85388353145818,2,16.85388353145818,0,0.0,0.004721520329695595,0.05933350602153361,5.433782277138056,62.90730831686615,0.05933350250106887,0.15384615384615385,0.6153846153846154,0.25,2.7746153846153847,2.55,0.9192307692307693,4.923076923076923,0.5055667771372981,0,0.0,0.0,0.0,0.0,Test
mp-aaaaaxhk,Bulk ZnO,2.8662,4.032286776857021,817.4878393201052,52,15.7209199869251,2,15.7209199869251,0,0.0,0.004932534262785641,0.06360950891116347,5.56129897465672,58.67850924662922,0.0636095048649941,0.15384615384615385,0.6153846153846154,0.25,2.7792307692307694,2.49,0.9076923076923078,4.923076923076923,0.47916965909191883,0,0.0,0.0,0.0,0.0,Test
mp-aaaaaxns,Bulk ZnO,2.6469105524162537,7.485380973241496,529.9549793355868,36,14.720971648210744,2,14.720971648210744,0,0.0,0.014124560132685308,0.06793029861731611,4.448594716945903,48.60757741543231,0.06793029400279096,0.1111111111111111,0.5555555555555556,0.19999999999999998,2.46,2.55,1.1222222222222222,4.222222222222222,0.5469344928563098,0,0.0,0.0,0.0,0.0,Training
mp-aaaaaxvi,Bulk ZnO,2.1142,4.5598869511230795,662.9046852495559,48,13.810514276032414,2,13.810514276032414,0,0.0,0.006878646436789737,0.07240859970982104,5.5050027619875115,50.190739777161504,0.0724085944668161,0.08333333333333333,0.5833333333333334,0.14285714285714285,2.8308333333333335,1.79,0.8958333333333333,4.833333333333333,0.4361937735824166,0,0.0,0.0,0.0,0.0,Test
mp-aaaaaymc,Bulk ZnO,2.7508094822553186,7.354171253479656,574.030608070572,38,15.106068633436106,2,15.106068633436106,0,0.0,0.012811461880401201,0.0661985606093817,4.572340660704605,50.786231239029426,0.06619855622713258,0.10526315789473684,0.5526315789473685,0.19047619047619044,2.4444736842105264,2.55,1.1355263157894737,4.2105263157894735,0.5511612790825512,0,0.0,0.0,0.0,0.0,Training
mp-aaaaaysd,2D ZnO,4.129,2.8789088828991294,732.6420057650478,48,15.263375120105161,2,15.263375120105161,1,0.0,0.003929489246105787,0.06551630895074996,5.32448121284759,55.470786493729655,0.0655163046583635,0.08333333333333333,0.5833333333333334,0.14285714285714285,2.6458333333333335,2.62,0.9958333333333333,4.666666666666666,0.5885618063651182,0,0.0,0.0,0.0,0.0,Test
mp-aaaaaywx,2D ZnO,3.4996,5.591035442705865,572.6336391061509,40,14.315840977653773,1,14.315840977653773,1,0.0,0.009763721620394426,0.06985268986718587,4.81690083578083,48.95948745647313,0.06985268498778793,0.2,0.6,0.33333333333333337,2.814,1.79,0.91,5.199999999999999,0.4175824175819587,0,0.0,0.0,0.0,0.0,Training
mp-aaaaayxm,Bulk ZnO,2.1475,4.5589539005974595,345.3441886394256,26,13.282468793824062,1,13.282468793824062,0,0.0,0.013201188989334551,0.07528720869007191,3.7058624636687045,39.34926158044738,0.07528720302190856,0.23076923076923078,0.6153846153846154,0.375,2.8330769230769235,1.79,0.8576923076923078,4.923076923076923,0.3865876603090077,0,0.0,0.0,0.0,0.0,Training
mp-aaaaayzi,2D ZnO,3.5481000000000003,4.345726824001667,516.641080081122,36,14.3511411133645,1,14.3511411133645,1,0.0,0.00841150073338982,0.06968087012040805,4.486484677888589,47.38642389495023,0.06968086526498474,0.16666666666666666,0.6666666666666666,0.25,2.928333333333333,1.79,0.8666666666666667,4.666666666666667,0.4364156045345048,0,0.0,0.0,0.0,0.0,Test
mp-aaaaazga,Bulk ZnO,4.1081,3.2496177448258443,513.0024768758701,42,12.214344687520716,2,12.214344687520716,0,0.0,0.0063345069298995724,0.08187094973844079,5.2465780311197205,42.45738758364928,0.08187094303558895,0.14285714285714285,0.5714285714285714,0.25,2.654285714285714,2.46,0.8857142857142857,4.571428571428571,0.3988471941569122,0,0.0,0.0,0.0,0.0,Training
mp-aaaaazkr,Bulk ZnO,3.2613,5.539508452294541,416.33247793290576,36,11.564791053691827,1,11.564791053691827,0,0.0,0.013305491994759205,0.08646935300061216,4.82120653967542,38.18609870795785,0.0864693455236638,0.1111111111111111,0.6666666666666666,0.16666666666666666,2.8322222222222218,1.8399999999999999,0.8722222222222222,4.666666666666667,0.4424803677181782,0,0.0,0.0,0.0,0.0,Test
mp-aaaaazng,2D ZnO,2.1081000000000003,3.7155801306261265,620.0753115673024,24,25.836471315304266,3,25.836471315304266,1,0.0,0.005992143311164294,0.038704975915486134,2.814468733279558,74.52527930551452,0.03870497441741103,0.08333333333333333,0.08333333333333333,1.0,2.1975,2.55,1.2291666666666667,4.666666666666666,0.3655205682819854,0,0.0,0.0,0.0,0.0,Training
mp-aaaaazoy,Bulk ZnO,3.7868999999999997,3.2828755497587765,346.73673630048285,32,10.835523009390089,2,10.835523009390089,0,0.0,0.009467919623358943,0.09228903848327374,4.554947328222991,34.40064124746292,0.09228902996600791,0.125,0.5,0.25,2.40875,2.46,0.96875,4.0,0.39471007814004233,0,0.0,0.0,0.0,0.0,Test
mp-aaaaazsy,2D ZnO,3.1157999999999997,4.490112395412881,368.28636389096346,24,15.345265162123477,2,15.345265162123477,1,0.0,0.012191905092479189,0.06516668102081985,3.348235746400727,44.26340417265166,0.06516667677412381,0.08333333333333333,0.5833333333333334,0.14285714285714285,2.6375,2.49,1.0041666666666667,4.666666666666666,0.5275260904497796,0,0.0,0.0,0.0,0.0,Training
mp-aaaaazvm,Bulk ZnO,2.5529,3.92514245485424,291.64928912265873,22,13.256785869211761,1,13.256785869211761,0,0.0,0.013458433129262475,0.07543306574201,3.317434626695324,37.14603540360792,0.07543306005186302,0.18181818181818182,0.6363636363636364,0.28571428571428575,2.785454545454545,1.81,0.8727272727272728,4.545454545454546,0.41339864235336865,0,0.0,0.0,0.0,0.0,Test
mp-aaaaazyv,Bulk ZnO,2.7049,4.646504285401832,304.55770127791016,26,11.713757741458084,1,11.713757741458084,0,0.0,0.015256564736026419,0.08536970134363765,3.864412569261266,34.70196125534598,0.08536969405565237,0.23076923076923078,0.6153846153846154,0.375,2.7484615384615387,1.81,0.8884615384615385,4.461538461538462,0.41068541041101564,0,0.0,0.0,0.0,0.0,Training
mp-aaaaazzl,Bulk ZnO,2.0203000000000007,5.296007935099251,313.27201843140733,26,12.048923785823359,2,12.048923785823359,0,0.0,0.016905461144014818,0.08299496434499734,3.828242845435118,35.694889344041755,0.08299495745683381,0.15384615384615385,0.6153846153846154,0.25,2.7361538461538464,1.89,0.9076923076923078,4.461538461538462,0.42987074077825177,0,0.0,0.0,0.0,0.0,Test
mp-aaaabafd,Bulk ZnO,3.1345,3.404145074144726,397.01316822513843,32,12.406661507035576,2,12.406661507035576,0,0.0,0.008574388324102896,0.0806018604950993,4.353932325566909,39.388695055363286,0.08060185399843992,0.125,0.5,0.25,2.39625,2.51,1.0562500000000001,4.0,0.47657937605784473,0,0.0,0.0,0.0,0.0,Training
mp-aaaabahh,Bulk ZnO,3.0652999999999997,8.499004163891376,408.9712179142129,36,11.360311608728136,1,11.360311608728136,0,0.0,0.020781423708096138,0.08802575443720216,4.849961068885275,37.510922456793395,0.08802574668866942,0.1111111111111111,0.6666666666666666,0.16666666666666666,2.8099999999999996,1.94,0.8722222222222222,4.666666666666667,0.4424803677181782,0,0.0,0.0,0.0,0.0,Training
mp-aaaabaiy,Bulk ZnO,2.5325,5.698955103769871,344.6648687173005,30,11.488828957243351,1,11.488828957243351,0,0.0,0.016534772241159984,0.08704107300418386,4.278802575464428,35.69846279129052,0.08704106542803614,0.26666666666666666,0.6,0.4444444444444445,2.7173333333333334,1.8399999999999999,0.9133333333333333,4.3999999999999995,0.4214340896097124,0,0.0,0.0,0.0,0.0,Test
mp-aaaabamx,Bulk ZnO,2.6704,6.065268221023839,424.971005567963,24,17.707125231998457,1,17.707125231998457,0,0.0,0.014272193023892916,0.05647444104551229,3.1922101552989415,51.07618751445849,0.05647443785614997,0.16666666666666666,0.5,0.3333333333333333,2.2916666666666665,2.55,1.2416666666666665,4.0,0.5596285292997633,0,0.0,0.0,0.0,0.0,Training
mp-aaaabank,Bulk ZnO,4.2572,4.978457347015769,595.7810049440387,44,13.540477385091789,2,13.540477385091789,0,0.0,0.008356186762757553,0.07385263987080772,5.229062012758333,47.80260179597901,0.0738526344165957,0.09090909090909091,0.6363636363636364,0.14285714285714288,2.949090909090909,1.79,0.85,5.272727272727273,0.4535692568687718,0,0.0,0.0,0.0,0.0,Training
mp-aaaabapg,Bulk ZnO,0.8766,7.317183300051589,300.4589585511679,22,13.657225388689449,2,13.657225388689449,0,0.0,0.024353353733686325,0.07322131483809101,3.284689294010704,38.268082686733145,0.07322130947673046,0.18181818181818182,0.09090909090909091,2.0,3.1472727272727274,2.33,0.8454545454545455,5.090909090909091,0.5219762866669083,0,0.0,0.0,0.0,0.0,Training
mp-aaaabart,Bulk ZnO,2.7779,4.700029476221349,323.98536428027774,28,11.570905867152776,2,11.570905867152776,0,0.0,0.014506919121677925,0.08642365701364638,4.076770221613814,35.136085150807524,0.08642364954459854,0.14285714285714285,0.5714285714285714,0.25,2.57,2.46,0.95,4.142857142857142,0.42665446493522335,0,0.0,0.0,0.0,0.0,Training
mp-aaaabase,Bulk ZnO,2.9218,3.7172096357384654,566.2646905139296,42,13.482492631284039,2,13.482492631284039,0,0.0,0.006564438323648268,0.07417026119336825,5.076637222356224,46.865503625828545,0.07417025569214102,0.14285714285714285,0.5714285714285714,0.25,2.6528571428571426,2.46,0.907142857142857,4.571428571428571,0.4011886363100144,0,0.0,0.0,0.0,0.0,Test
mp-aaaabato,2D ZnO,3.0505999999999998,7.693085932162265,518.5397416852841,36,14.403881713480112,2,14.403881713480112,1,0.0,0.014836058480608047,0.06942572980616282,4.481002144618799,47.56056951959502,0.06942572498623122,0.1111111111111111,0.5555555555555556,0.19999999999999998,2.437777777777778,2.55,1.1111111111111112,4.222222222222222,0.5415717865615527,0,0.0,0.0,0.0,0.0,Training
mp-aaaabaub,Bulk ZnO,1.7203000000000004,3.783866196367526,425.6033015960701,37,11.50279193502892,2,11.50279193502892,0,0.0,0.008890594086506177,0.08693541582324428,4.918885665709748,38.32985464084022,0.08693540826547842,0.08108108108108109,0.6486486486486487,0.125,2.896486486486487,1.81,0.8067567567567568,5.081081081081082,0.3710662011958053,0,0.0,0.0,0.0,0.0,Training
mp-aaaabavh,2D ZnO,2.5848000000000004,4.228246911243129,542.7896785329477,24,22.616236605539488,3,22.616236605539488,1,0.0,0.007789843982795026,0.04421602132315267,2.9421674162886826,65.23651505262002,0.044216019368096215,0.08333333333333333,0.08333333333333333,1.0,2.1991666666666667,2.34,1.2041666666666666,4.5,0.3186962040982759,0,0.0,0.0,0.0,0.0,Training
mp-aaaabawu,2D ZnO,3.7589,5.766462241917605,420.15661337056173,28,15.005593334662919,2,15.005593334662919,1,0.0,0.013724554269557125,0.06664181666778882,3.738416028504424,45.56581923648837,0.06664181222665738,0.14285714285714285,0.5714285714285714,0.25,2.7457142857142856,1.8199999999999998,0.95,4.857142857142857,0.49612666725733107,0,0.0,0.0,0.0,0.0,Training
mp-aaaabbbs,2D ZnO,3.3654,7.710648025102964,556.5371449214068,38,14.645714340037022,2,14.645714340037022,1,0.0,0.0138546871407691,0.06827935987159724,4.619754296487917,49.23853142620739,0.06827935520952656,0.10526315789473684,0.5526315789473685,0.19047619047619044,2.448684210526316,2.55,1.125,4.2105263157894735,0.5465943944994627,0,0.0,0.0,0.0,0.0,Training
mp-aaaabbce,Bulk ZnO,3.7948000000000004,3.4694459999450924,345.4077675748367,26,13.28491413749372,2,13.28491413749372,0,0.0,0.010044493279073105,0.075273350632935,3.7056350713223303,39.356505901454646,0.07527334496685811,0.15384615384615385,0.6153846153846154,0.25,2.784615384615385,2.44,0.8692307692307693,4.923076923076923,0.44472878801084725,0,0.0,0.0,0.0,0.0,Training
mp-aaaabben,Bulk ZnO,1.9053,7.1799601571460165,312.5193522096782,26,12.019975084987623,2,12.019975084987623,0,0.0,0.02297444976248631,0.08319484798674437,3.8313136728739194,35.60912893163039,0.08319484106536222,0.15384615384615385,0.6153846153846154,0.25,2.720769230769231,1.94,0.9076923076923078,4.461538461538462,0.42987074077825177,0,0.0,0.0,0.0,0.0,Training
mp-aaaabber,Bulk ZnO,3.0515,4.690653337794022,429.5219768733596,32,13.422561777292488,1,13.422561777292488,0,0.0,0.010920636405938818,0.07450142652289685,4.241194423630559,42.61397737076449,0.07450142097243471,0.125,0.625,0.2,2.99375,1.79,0.83125,5.5,0.36580318962873715,0,0.0,0.0,0.0,0.0,Training
mp-aaaabbgo,Bulk ZnO,1.8536,4.704231108242198,382.95712825734665,28,13.677040294905238,2,13.677040294905238,0,0.0,0.012283962775804402,0.07311523388378878,3.8557421116711303,41.53154972740831,0.07311522853795176,0.2857142857142857,0.42857142857142855,0.6666666666666666,2.202857142857143,2.62,1.1857142857142857,3.4285714285714284,0.5048753455358865,0,0.0,0.0,0.0,0.0,Training
mp-aaaabbid,2D ZnO,3.7148,3.628280025901553,450.065017152841,28,16.073750612601465,2,16.073750612601465,1,0.0,0.008061679729863115,0.06221323349486474,3.6537005082283236,48.80937384690529,0.06221322962437855,0.14285714285714285,0.5714285714285714,0.25,2.6314285714285712,2.62,1.0142857142857142,4.571428571428571,0.5989642584491255,0,0.0,0.0,0.0,0.0,Training
mp-aaaabbml,Bulk ZnO,2.9656000000000002,5.547147291128578,305.3580275214719,26,11.744539520056613,1,11.744539520056613,0,0.0,0.01816604376231281,0.08514595215012566,3.8610334792885093,34.7931521534227,0.0851459449002931,0.23076923076923078,0.6153846153846154,0.375,2.743846153846154,1.8399999999999999,0.903846153846154,4.461538461538462,0.42655196888945723,0,0.0,0.0,0.0,0.0,Training
mp-aaaabbmo,2D ZnO,3.1592,6.012820646697226,451.4895444551059,28,16.124626587682354,2,16.124626587682354,1,0.0,0.013317740622219689,0.06201694002414312,3.649853774812049,48.963863271769334,0.0620169361780425,0.14285714285714285,0.5714285714285714,0.25,2.7442857142857138,1.8199999999999998,0.9714285714285713,4.857142857142857,0.4905023552982574,0,0.0,0.0,0.0,0.0,Test
mp-aaaabbnb,2D ZnO,3.9579,3.2926368339519163,402.4034576194923,28,14.371552057839011,2,14.371552057839011,1,0.0,0.008182426794814951,0.06958190708807589,3.792603691605765,43.640496487570935,0.06958190224643444,0.14285714285714285,0.5714285714285714,0.25,2.6314285714285712,2.62,0.9928571428571427,4.571428571428571,0.5649200123562824,0,0.0,0.0,0.0,0.0,Test
mp-aaaabbng,Bulk ZnO,3.0500000000000003,3.934383512903613,340.04457611266724,24,14.168524004694468,2,14.168524004694468,0,0.0,0.011570199289401489,0.07057898195102533,3.4384756858568135,40.869095315321594,0.07057897696963299,0.08333333333333333,0.5833333333333334,0.14285714285714285,2.6458333333333335,2.44,0.9708333333333334,4.666666666666666,0.48288507106547324,0,0.0,0.0,0.0,0.0,Test
mp-aaaabbqf,2D ZnO,3.8874999999999997,3.881418293287373,501.8913351165502,28,17.924690539876792,2,17.924690539876792,1,0.0,0.007733582992394205,0.05578896872865475,3.523341982580839,54.429917617673894,0.05578896561624589,0.14285714285714285,0.5714285714285714,0.25,2.627142857142857,2.65,1.0499999999999998,4.571428571428571,0.6544062113635258,0,0.0,0.0,0.0,0.0,Training
mp-aaaabbtf,Bulk ZnO,0.9238999999999997,5.251159317264175,151.3335365601834,14,10.809538325727386,1,10.809538325727386,0,0.0,0.03469924404479807,0.0925108889821813,2.627138538020207,26.05252517505753,0.0925108804239175,0.14285714285714285,0.5714285714285714,0.25,2.644285714285714,1.89,0.9357142857142857,4.285714285714286,0.4146099424117789,0,0.0,0.0,0.0,0.0,Training
mp-aaaabbvj,Bulk ZnO,2.1545,3.9649662121011926,144.35999519611926,11,13.123635926919933,1,13.123635926919933,0,0.0,0.027465823940452588,0.07619839544228321,2.0968968414180926,29.186705017350118,0.07619838963608819,0.18181818181818182,0.6363636363636364,0.28571428571428575,2.785454545454545,1.81,0.8727272727272728,4.545454545454546,0.41339864235336865,0,0.0,0.0,0.0,0.0,Training
